"No.","Time","Source","Destination","Protocol","Length","Info"
"417","1.551914","100.65.82.205","69.192.19.101","TCP","1514","[TCP Retransmission] 55762  >  443 [PSH, ACK] Seq=9157 Ack=348791 Win=655232 Len=1448 TSval=3821982931 TSecr=3164178222"
"418","1.563378","69.192.19.101","100.65.82.205","TLSv1.3","1279","Application Data"
"419","1.563437","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=10605 Ack=350004 Win=654016 Len=0 TSval=3821982942 TSecr=3164178258"
"420","1.563673","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=350004 Ack=10605 Win=62464 Len=1448 TSval=3164178258 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"421","1.563674","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=351452 Ack=10605 Win=62464 Len=1448 TSval=3164178258 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"422","1.563674","69.192.19.101","100.65.82.205","TLSv1.3","385","Application Data"
"423","1.563675","69.192.19.101","100.65.82.205","TLSv1.3","1280","Application Data"
"424","1.563710","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=10605 Ack=354433 Win=650816 Len=0 TSval=3821982942 TSecr=3164178259"
"425","1.563813","100.65.82.205","69.192.19.101","TCP","66","[TCP Window Update] 55762  >  443 [ACK] Seq=10605 Ack=354433 Win=655232 Len=0 TSval=3821982942 TSecr=3164178259"
"426","1.564097","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=354433 Ack=10605 Win=62464 Len=1448 TSval=3164178259 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"427","1.564098","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=355881 Ack=10605 Win=62464 Len=1448 TSval=3164178259 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"428","1.564098","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=357329 Ack=10605 Win=62464 Len=1448 TSval=3164178259 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"429","1.564099","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=358777 Ack=10605 Win=62464 Len=1448 TSval=3164178259 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"430","1.564129","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=10605 Ack=360225 Win=649408 Len=0 TSval=3821982942 TSecr=3164178259"
"431","1.564179","100.65.82.205","69.192.19.101","TCP","66","[TCP Window Update] 55762  >  443 [ACK] Seq=10605 Ack=360225 Win=655232 Len=0 TSval=3821982942 TSecr=3164178259"
"432","1.564348","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=360225 Ack=10605 Win=62464 Len=1448 TSval=3164178259 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"433","1.564349","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=361673 Ack=10605 Win=62464 Len=1448 TSval=3164178259 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"434","1.564349","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=363121 Ack=10605 Win=62464 Len=1448 TSval=3164178259 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"435","1.564350","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=364569 Ack=10605 Win=62464 Len=1448 TSval=3164178259 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"436","1.564388","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=10605 Ack=366017 Win=649408 Len=0 TSval=3821982942 TSecr=3164178259"
"437","1.564439","100.65.82.205","69.192.19.101","TCP","66","[TCP Window Update] 55762  >  443 [ACK] Seq=10605 Ack=366017 Win=655232 Len=0 TSval=3821982943 TSecr=3164178259"
"438","1.564804","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=366017 Ack=10605 Win=62464 Len=1448 TSval=3164178259 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"439","1.564805","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [PSH, ACK] Seq=367465 Ack=10605 Win=62464 Len=1448 TSval=3164178259 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"440","1.564838","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=10605 Ack=368913 Win=652352 Len=0 TSval=3821982943 TSecr=3164178259"
"441","1.564880","100.65.82.205","69.192.19.101","TCP","66","[TCP Window Update] 55762  >  443 [ACK] Seq=10605 Ack=368913 Win=655232 Len=0 TSval=3821982943 TSecr=3164178259"
"442","1.565117","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data, Application Data"
"443","1.565117","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=370361 Ack=10605 Win=62464 Len=1448 TSval=3164178260 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"444","1.565118","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=371809 Ack=10605 Win=62464 Len=1448 TSval=3164178260 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"445","1.565118","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data"
"446","1.565156","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=10605 Ack=374705 Win=649408 Len=0 TSval=3821982943 TSecr=3164178260"
"447","1.565198","100.65.82.205","69.192.19.101","TCP","66","[TCP Window Update] 55762  >  443 [ACK] Seq=10605 Ack=374705 Win=655232 Len=0 TSval=3821982943 TSecr=3164178260"
"448","1.565369","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data"
"449","1.565369","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=376153 Ack=10605 Win=62464 Len=1448 TSval=3164178260 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"450","1.565370","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=377601 Ack=10605 Win=62464 Len=1448 TSval=3164178260 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"451","1.565370","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=379049 Ack=10605 Win=62464 Len=1448 TSval=3164178260 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"452","1.565398","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=10605 Ack=380497 Win=649408 Len=0 TSval=3821982943 TSecr=3164178260"
"453","1.565517","100.65.82.205","69.192.19.101","TCP","66","[TCP Window Update] 55762  >  443 [ACK] Seq=10605 Ack=380497 Win=655232 Len=0 TSval=3821982944 TSecr=3164178260"
"454","1.566003","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data"
"455","1.566003","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data"
"456","1.566004","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=383393 Ack=10605 Win=62464 Len=1448 TSval=3164178261 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"457","1.566004","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data"
"458","1.566032","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=10605 Ack=386289 Win=649408 Len=0 TSval=3821982944 TSecr=3164178261"
"459","1.566072","100.65.82.205","69.192.19.101","TCP","66","[TCP Window Update] 55762  >  443 [ACK] Seq=10605 Ack=386289 Win=655232 Len=0 TSval=3821982944 TSecr=3164178261"
"460","1.566154","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data"
"461","1.566154","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=387737 Ack=10605 Win=62464 Len=1448 TSval=3164178261 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"462","1.566181","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=10605 Ack=389185 Win=652352 Len=0 TSval=3821982944 TSecr=3164178261"
"463","1.566375","100.65.82.205","69.192.19.101","TCP","66","[TCP Window Update] 55762  >  443 [ACK] Seq=10605 Ack=389185 Win=655232 Len=0 TSval=3821982944 TSecr=3164178261"
"464","1.566488","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=389185 Ack=10605 Win=62464 Len=1448 TSval=3164178261 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"465","1.566489","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=390633 Ack=10605 Win=62464 Len=1448 TSval=3164178261 TSecr=3821982887 [TCP segment of a reassembled PDU]"
"466","1.566489","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=392081 Ack=10605 Win=62464 Len=1448 TSval=3164178261 TSecr=3821982887 [TCP segment of a reassembled PDU]"
